"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr11_1449","chr11",72738956,72788955,1,0.55,10,0.212133517571406
"chr11_1450","chr11",72788956,72838955,1,0.516,22,0.224499505703847
"chr11_1451","chr11",72838956,72888955,1,0.398,10,0.187747186247433
"chr11_1452","chr11",72888956,72938955,1,0.392,4,0.187713228283292
"chr11_1453","chr11",72938956,72988955,1,0.382,2,0.192694379736503
"chr11_1454","chr11",72988956,73038955,1,0.382,3,0.186272782345849
"chr11_1455","chr11",73038956,73088955,1,0.377,2,0.184337544461821
"chr11_1456","chr11",73088956,73138955,1,0.394,0,0.187886809644199
"chr11_1457","chr11",73138956,73188955,1,0.489,2,0.202761485370734
"chr11_1458","chr11",73188956,73238955,1,0.507,6,0.201419870339121
"chr11_1459","chr11",73238956,73288955,1,0.481,4,0.190099083508809
"chr11_1460","chr11",73288956,73338955,1,0.542,5,0.205121936065809
"chr11_1461","chr11",73338956,73388955,1,0.563,22,0.198214186222621
"chr11_1462","chr11",73388956,73438955,1,0.478,18,0.201906368687995
"chr11_1463","chr11",73438956,73488955,1,0.401,1,0.184460779530491
"chr11_1464","chr11",73488956,73538955,1,0.412,0,0.189137395642316
"chr11_1465","chr11",73538956,73588955,1,0.41,0,0.187143329564555
"chr11_1466","chr11",73588956,73638955,1,0.44,1,0.187112372656364
"chr11_1467","chr11",73638956,73688955,1,0.469,13,0.190527080422156
"chr11_1468","chr11",73688956,73738955,1,0.406,7,0.185409861039583
"chr11_1469","chr11",73738956,73788955,1,0.447,3,0.189217455757056
"chr11_1470","chr11",73788956,73838955,1,0.438,6,0.180531850449415
"chr11_1471","chr11",73838956,73888955,1,0.43,12,0.186064995386262
"chr11_1472","chr11",73888956,73938955,1,0.438,9,0.182204972450082
"chr11_1473","chr11",73938956,73988955,1,0.485,16,0.193152399962369
"chr11_1474","chr11",73988956,74038955,1,0.468,13,0.195643326296026
"chr11_1475","chr11",74038956,74088955,1,0.404,9,0.184197564570291
"chr11_1476","chr11",74088956,74138955,1,0.391,17,0.180106586747838
"chr11_1477","chr11",74138956,74188955,1,0.377,5,0.187432900698946
"chr11_1478","chr11",74188956,74238955,1,0.378,8,0.181192981046422
"chr11_1479","chr11",74238956,74288955,1,0.432,20,0.180551180368799
"chr11_1480","chr11",74288956,74338955,1,0.407,14,0.173523140210076
"chr11_1481","chr11",74338956,74388955,1,0.372,11,0.170508520966846
"chr11_1482","chr11",74388956,74438955,1,0.392,1,0.175716554914061
"chr11_1483","chr11",74438956,74488955,1,0.451,5,0.20388541012908
"chr11_1484","chr11",74488956,74538955,1,0.411,4,0.187207450518582
"chr11_1485","chr11",74538956,74588955,1,0.451,0,0.182943734840955
"chr11_1486","chr11",74588956,74638955,1,0.401,11,0.185683461187319
"chr11_1487","chr11",74638956,74688955,1,0.453,1,0.181758010654612
"chr11_1488","chr11",74688956,74738955,1,0.506,13,0.182872809909675
"chr11_1489","chr11",74738956,74788955,1,0.408,1,0.194328441523824
"chr11_1490","chr11",74788956,74838955,1,0.393,6,0.185516292251533
"chr11_1491","chr11",74838956,74888955,1,0.438,13,0.19629093713298
"chr11_1492","chr11",74888956,74938955,1,0.407,8,0.181571224189804
"chr11_1493","chr11",74938956,74988955,1,0.409,11,0.189090777427684
"chr11_1494","chr11",74988956,75038955,1,0.45,7,0.183596941232058
"chr11_1495","chr11",75038956,75088955,1,0.403,1,0.169026106443057
"chr11_1496","chr11",75088956,75138955,1,0.434,1,0.172389308603441
"chr11_1497","chr11",75138956,75188955,1,0.503,9,0.184723158639664
"chr11_1498","chr11",75188956,75238955,1,0.498,6,0.176281396905015
"chr11_1499","chr11",75238956,75288956,1,0.514,15,0.207814225605467
"chr11_1500","chr11",75288957,75338956,1,0.504,2,0.200034541319281
"chr11_1501","chr11",75338957,75388956,1,0.49,1,0.208079730013111
"chr11_1502","chr11",75388957,75438955,1,0.503,17,0.199808968277621
"chr11_1503","chr11",75438956,75488955,1,0.538,19,0.186514017402968
"chr11_1504","chr11",75488956,75538955,1,0.522,8,0.192368760958154
"chr11_1505","chr11",75538956,75588955,1,0.525,9,0.189676147150375
"chr11_1506","chr11",75588956,75638955,1,0.457,3,0.178368692644054
"chr11_1507","chr11",75638956,75688955,1,0.42,1,0.173348600400249
"chr11_1508","chr11",75688956,75738955,1,0.465,7,0.18117199114124
"chr11_1509","chr11",75738956,75788955,1,0.484,6,0.195369533707858
"chr11_1510","chr11",75788956,75838955,1,0.463,8,0.190854530833596
"chr11_1511","chr11",75838956,75888956,1,0.402,4,0.186875157161179
"chr11_1512","chr11",75888957,75938956,1,0.377,2,0.180894600635631
"chr11_1513","chr11",75938957,75988956,1,0.369,3,0.173587875111255
"chr11_1514","chr11",75988957,76038956,1,0.369,5,0.179168760538282
"chr11_1515","chr11",76038957,76088956,1,0.388,1,0.184119617538157
"chr11_1516","chr11",76088957,76138956,1,0.394,3,0.188432160251335
"chr11_1517","chr11",76138957,76188956,1,0.542,2,0.179409180956012
"chr11_1518","chr11",76188957,76238956,1,0.55,7,0.188774368449192
"chr11_1519","chr11",76238957,76288956,1,0.538,0,0.18227934962559
"chr11_1520","chr11",76288957,76338956,1,0.513,0,0.18792624347858
"chr11_1521","chr11",76338957,76388956,1,0.415,7,0.190571590527667
"chr11_1522","chr11",76388957,76438956,1,0.428,3,0.178597807213556
"chr11_1523","chr11",76438957,76488956,1,0.389,10,0.185674435056082
"chr11_1524","chr11",76488957,76538956,1,0.373,8,0.178651322759064
"chr11_1525","chr11",76538957,76588956,1,0.407,6,0.181606853121459
"chr11_1526","chr11",76588957,76638956,1,0.5,0,0.193444437177279
"chr11_1527","chr11",76638957,76688956,1,0.517,8,0.189593716258244
"chr11_1528","chr11",76688957,76738956,1,0.511,19,0.190418031309585
"chr11_1529","chr11",76738957,76788956,1,0.495,1,0.18809772293548
"chr11_1530","chr11",76788957,76838956,1,0.472,2,0.194978373021374
"chr11_1531","chr11",76838957,76888956,1,0.411,3,0.18843948022363
"chr11_1532","chr11",76888957,76938956,1,0.38,1,0.18186522770324
"chr11_1533","chr11",76938957,76988956,1,0.397,5,0.182928838608886
"chr11_1534","chr11",76988957,77038956,1,0.395,8,0.179241829252024
"chr11_1535","chr11",77038957,77088954,1,0.514,6,0.188168116974048
"chr11_1536","chr11",77088955,77138954,1,0.562,15,0.175085399709901
"chr11_1537","chr11",77138955,77188955,1,0.546,27,0.175019512093093
"chr11_1538","chr11",77188956,77238955,1,0.498,32,0.17901944324454
"chr11_1539","chr11",77238956,77288955,1,0.391,12,0.170875166747598
"chr11_1540","chr11",77288956,77338955,1,0.406,6,0.175929985113613
"chr11_1541","chr11",77338956,77388955,1,0.39,9,0.181542889448695
"chr11_1542","chr11",77388956,77438955,1,0.401,2,0.189704502247669
"chr11_1543","chr11",77438956,77488955,1,0.414,1,0.186110549224719
"chr11_1544","chr11",77488956,77538955,1,0.42,0,0.177398707243404
"chr11_1545","chr11",77538956,77588955,1,0.426,0,0.179816970879478
"chr11_1546","chr11",77588956,77638955,1,0.42,12,0.182692273872762
"chr11_1547","chr11",77638956,77688955,1,0.401,7,0.18147451779542
"chr11_1548","chr11",77688956,77738955,1,0.377,5,0.180491220213528
"chr11_1549","chr11",77738956,77788954,1,0.388,4,0.179102047953649
"chr11_1550","chr11",77788955,77838954,1,0.421,3,0.184469148152693
"chr11_1551","chr11",77838955,77888954,1,0.429,7,0.193789093847243
"chr11_1552","chr11",77888955,77938954,0,0.408,17,0.18169183467364
"chr11_1553","chr11",77938955,77988954,1,0.396,9,0.180518374586035
"chr11_1554","chr11",77988955,78038954,1,0.458,5,0.180663020640225
"chr11_1555","chr11",78038955,78088954,1,0.475,7,0.182769735428354
"chr11_1556","chr11",78088955,78138954,1,0.421,14,0.178791592739265
"chr11_1557","chr11",78138955,78188954,1,0.477,5,0.185322460961758
"chr11_1558","chr11",78188955,78238954,1,0.497,18,0.194162973578167
"chr11_1559","chr11",78238955,78288954,1,0.427,2,0.194344367176784
"chr11_1560","chr11",78288955,78338954,1,0.401,0,0.189202026698248
"chr11_1561","chr11",78338955,78388954,1,0.4,1,0.193176443929034
"chr11_1562","chr11",78388955,78438954,1,0.415,2,0.198601090936589
"chr11_1563","chr11",78438955,78488954,1,0.394,6,0.180279516737527
"chr11_1564","chr11",78488955,78538954,1,0.377,3,0.173276453219135
"chr11_1565","chr11",78538955,78588955,1,0.397,9,0.184540743585749
"chr11_1566","chr11",78588956,78638955,0,0.41,0,0.174381944127644
"chr11_1567","chr11",78638956,78688955,1,0.459,6,0.167905146522936
"chr11_1568","chr11",78688956,78738955,1,0.449,9,0.168318763075081
"chr11_1569","chr11",78738956,78788955,1,0.448,4,0.163612259806913
"chr11_1570","chr11",78788956,78838955,1,0.44,3,0.171544779679338
"chr11_1571","chr11",78838956,78888955,1,0.435,3,0.16875131859086
"chr11_1572","chr11",78888956,78938955,1,0.453,3,0.167702615519375
"chr11_1573","chr11",78938956,78988955,1,0.44,2,0.164608688201777
"chr11_1574","chr11",78988956,79038955,1,0.437,0,0.166276928375468
"chr11_1575","chr11",79038956,79088955,1,0.464,3,0.166420043244402
"chr11_1576","chr11",79088956,79138955,1,0.443,2,0.168066241831401
"chr11_1577","chr11",79138956,79188955,1,0.409,1,0.168075511246414
"chr11_1578","chr11",79188956,79238955,1,0.465,1,0.169363993704429
"chr11_1579","chr11",79238956,79288955,1,0.437,1,0.167220780227603
"chr11_1580","chr11",79288956,79338955,1,0.447,1,0.170214150928878
"chr11_1581","chr11",79338956,79388956,1,0.439,0,0.167742397226189
"chr11_1582","chr11",79388957,79438956,1,0.439,1,0.170386090267397
"chr11_1583","chr11",79438957,79488956,1,0.42,1,0.168789508493873
"chr11_1584","chr11",79488957,79538956,1,0.432,0,0.168786846667313
"chr11_1585","chr11",79538957,79588956,1,0.411,0,0.173968866047688
"chr11_1586","chr11",79588957,79638956,1,0.415,0,0.168841010680663
"chr11_1587","chr11",79638957,79688956,1,0.422,0,0.170380533074741
"chr11_1588","chr11",79688957,79738956,1,0.38,0,0.169864580536898
"chr11_1589","chr11",79738957,79788956,1,0.384,0,0.169251808377375
"chr11_1590","chr11",79788957,79838956,1,0.388,0,0.172900015106946
"chr11_1591","chr11",79838957,79888957,1,0.399,0,0.17358684945085
"chr11_1592","chr11",79888958,79938957,1,0.389,0,0.168959397673063
"chr11_1593","chr11",79938958,79988957,1,0.384,0,0.169772531536608
"chr11_1594","chr11",79988958,80038957,1,0.375,0,0.166807732804098
"chr11_1595","chr11",80038958,80088956,1,0.395,0,0.172460794236768
"chr11_1596","chr11",80088957,80138956,1,0.383,0,0.170282156344381
"chr11_1597","chr11",80138957,80188956,1,0.394,0,0.172961716214405
"chr11_1598","chr11",80188957,80238956,1,0.366,0,0.16907647120263
"chr11_1599","chr11",80238957,80288956,1,0.377,0,0.169214696141609
"chr11_1600","chr11",80288957,80338956,1,0.381,0,0.166147296209526
"chr11_1601","chr11",80338957,80388956,1,0.381,0,0.166101519712467
"chr11_1602","chr11",80388957,80438956,1,0.373,0,0.171214551641305
"chr11_1603","chr11",80438957,80488956,1,0.377,0,0.171710297742709
"chr11_1604","chr11",80488957,80538956,1,0.394,0,0.171948337477546
"chr11_1605","chr11",80538957,80588956,1,0.369,0,0.167775590820044
"chr11_1606","chr11",80588957,80638956,0,0.368,0,0.169729657935231
"chr11_1607","chr11",80638957,80688956,0,0.374,0,0.170253878997238
"chr11_1608","chr11",80688957,80738957,1,0.364,0,0.167331359920857
"chr11_1609","chr11",80738958,80788957,1,0.368,0,0.171280863229835
"chr11_1610","chr11",80788958,80838957,1,0.361,0,0.170115002318706
"chr11_1611","chr11",80838958,80888957,1,0.36,0,0.167071172244489
"chr11_1612","chr11",80888958,80938957,1,0.356,0,0.166767756364782
"chr11_1613","chr11",80938958,80988957,1,0.36,0,0.16410296861897
"chr11_1614","chr11",80988958,81038957,1,0.353,0,0.163771620254309
"chr11_1615","chr11",81038958,81088957,1,0.368,0,0.168176104594814
"chr11_1616","chr11",81088958,81138957,1,0.364,0,0.166640816807547
"chr11_1617","chr11",81138958,81188957,1,0.348,0,0.163747038732309
"chr11_1618","chr11",81188958,81238957,1,0.375,0,0.166463748827189
"chr11_1619","chr11",81238958,81288957,1,0.358,0,0.166252081524999
"chr11_1620","chr11",81288958,81338957,1,0.365,0,0.167519950641678
"chr11_1621","chr11",81338958,81388957,1,0.358,0,0.166829480994265
"chr11_1622","chr11",81388958,81438958,1,0.35,0,0.164418911294687
"chr11_1623","chr11",81438959,81488958,1,0.37,0,0.167129008575539
"chr11_1624","chr11",81488959,81538958,1,0.349,0,0.165765051888324
"chr11_1625","chr11",81538959,81588958,1,0.36,0,0.167049966245311
"chr11_1626","chr11",81588959,81638958,1,0.354,0,0.164101474566435
"chr11_1627","chr11",81638959,81688958,1,0.343,0,0.157403141850496
"chr11_1628","chr11",81688959,81738958,1,0.36,0,0.166859411783539
"chr11_1629","chr11",81738959,81788958,1,0.351,0,0.159724828106059
"chr11_1630","chr11",81788959,81838958,0,0.378,0,0.167251544736114
"chr11_1631","chr11",81838959,81888958,1,0.339,2,0.161848707965724
"chr11_1632","chr11",81888959,81938958,1,0.348,1,0.163189353903198
"chr11_1633","chr11",81938959,81988958,1,0.35,0,0.162190322955429
"chr11_1634","chr11",81988959,82038958,1,0.387,1,0.164746224873963
"chr11_1635","chr11",82038959,82088958,1,0.351,0,0.164661616212298
"chr11_1636","chr11",82088959,82138958,1,0.364,2,0.164044796384964
"chr11_1637","chr11",82138959,82188958,1,0.365,0,0.170777273452216
"chr11_1638","chr11",82188959,82238958,1,0.361,0,0.164452440791406
"chr11_1639","chr11",82238959,82288958,1,0.364,0,0.167704598225611
"chr11_1640","chr11",82288959,82338958,1,0.357,0,0.16246462853229
"chr11_1641","chr11",82338959,82388958,1,0.355,2,0.16271843529259
"chr11_1642","chr11",82388959,82438958,1,0.376,1,0.165724700043024
"chr11_1643","chr11",82438959,82488958,1,0.361,0,0.161536734670106
"chr11_1644","chr11",82488959,82538958,1,0.389,0,0.167621709111855
"chr11_1645","chr11",82538959,82588958,1,0.378,0,0.164108941170405
"chr11_1646","chr11",82588959,82638958,1,0.378,0,0.163055840752319
"chr11_1647","chr11",82638959,82688958,1,0.379,0,0.166940771191722
"chr11_1648","chr11",82688959,82738958,1,0.433,1,0.169767266780946
"chr11_1649","chr11",82738959,82788958,1,0.378,0,0.170935636021169
"chr11_1650","chr11",82788959,82838958,1,0.399,2,0.179052937804625
"chr11_1651","chr11",82838959,82888958,1,0.392,7,0.192095874916918
"chr11_1652","chr11",82888959,82938958,1,0.393,9,0.190617861859335
"chr11_1653","chr11",82938959,82988958,1,0.397,5,0.179250711601629
"chr11_1654","chr11",82988959,83038958,1,0.422,3,0.183320094332002
"chr11_1655","chr11",83038959,83088958,1,0.411,5,0.185645669944295
"chr11_1656","chr11",83088959,83138958,1,0.407,0,0.178065288712389
"chr11_1657","chr11",83138959,83188958,1,0.389,16,0.187507343177058
"chr11_1658","chr11",83188959,83238958,1,0.4,11,0.175519925707504
"chr11_1659","chr11",83238959,83288957,1,0.38,18,0.180858282095959
"chr11_1660","chr11",83288958,83338957,1,0.418,1,0.176170980037518
"chr11_1661","chr11",83338958,83388957,1,0.399,1,0.170039659197447
"chr11_1662","chr11",83388958,83438957,1,0.419,2,0.17501649269727
"chr11_1663","chr11",83438958,83488957,1,0.394,10,0.166611929377857
"chr11_1664","chr11",83488958,83538957,1,0.388,1,0.171947786534724
"chr11_1665","chr11",83538958,83588957,1,0.381,1,0.166374666660237
"chr11_1666","chr11",83588958,83638957,1,0.378,2,0.169032676174906
"chr11_1667","chr11",83638958,83688957,1,0.389,1,0.16660552589433
"chr11_1668","chr11",83688958,83738957,1,0.391,0,0.166923435692651
"chr11_1669","chr11",83738958,83788957,1,0.375,2,0.163848977886738
"chr11_1670","chr11",83788958,83838957,1,0.386,1,0.166374445934367
"chr11_1671","chr11",83838958,83888957,1,0.379,1,0.165998673657358
"chr11_1672","chr11",83888958,83938957,1,0.37,1,0.164126816778146
"chr11_1673","chr11",83938958,83988957,1,0.359,3,0.165583779059808
"chr11_1674","chr11",83988958,84038957,1,0.357,0,0.164039686245156
"chr11_1675","chr11",84038958,84088957,1,0.365,1,0.170801684165214
"chr11_1676","chr11",84088958,84138957,1,0.37,1,0.170068135716691
"chr11_1677","chr11",84138958,84188957,1,0.361,1,0.167858869424978
"chr11_1678","chr11",84188958,84238957,1,0.377,0,0.169413078405937
"chr11_1679","chr11",84238958,84288957,1,0.373,2,0.16488601589336
"chr11_1680","chr11",84288958,84338957,1,0.37,1,0.166576535686284
"chr11_1681","chr11",84338958,84388957,1,0.356,0,0.165134500846471
"chr11_1682","chr11",84388958,84438957,1,0.373,0,0.161263349399949
"chr11_1683","chr11",84438958,84488957,1,0.344,0,0.160269575249475
"chr11_1684","chr11",84488958,84538957,1,0.364,1,0.164406584894969
"chr11_1685","chr11",84538958,84588957,1,0.38,0,0.168088227423793
"chr11_1686","chr11",84588958,84638957,1,0.366,0,0.166189100647092
"chr11_1687","chr11",84638958,84688957,1,0.381,0,0.168542821781578
"chr11_1688","chr11",84688958,84738957,1,0.356,0,0.165490549739476
"chr11_1689","chr11",84738958,84788957,1,0.363,0,0.164450916827852
"chr11_1690","chr11",84788958,84838957,1,0.371,0,0.166414392405649
"chr11_1691","chr11",84838958,84888956,1,0.366,0,0.167987552277815
"chr11_1692","chr11",84888957,84938956,1,0.353,1,0.164504202944903
"chr11_1693","chr11",84938957,84988956,1,0.371,0,0.170283858246853
"chr11_1694","chr11",84988957,85038956,1,0.362,0,0.163393928221
"chr11_1695","chr11",85038957,85088956,1,0.349,0,0.167341642672841
"chr11_1696","chr11",85088957,85138956,1,0.359,1,0.169796865994248
"chr11_1697","chr11",85138957,85188956,1,0.37,1,0.173935100136463
"chr11_1698","chr11",85188957,85238956,1,0.363,0,0.169444911967891
"chr11_1699","chr11",85238957,85288956,1,0.363,1,0.167723195941228
"chr11_1700","chr11",85288957,85338956,1,0.372,0,0.172470372741262
"chr11_1701","chr11",85338957,85388956,1,0.369,0,0.169700342724034
"chr11_1702","chr11",85388957,85438956,1,0.384,0,0.178721987749818
"chr11_1703","chr11",85438957,85488956,0,0.384,0,0.234555538297138
"chr11_1704","chr11",85488957,85538956,1,0.379,0,0.17511666173147
"chr11_1705","chr11",85538957,85588956,1,0.37,0,0.167783851787563
"chr11_1706","chr11",85588957,85638956,1,0.385,10,0.178998607688773
"chr11_1707","chr11",85638957,85688957,1,0.391,11,0.185064823661776
"chr11_1708","chr11",85688958,85738957,1,0.382,20,0.169772481960874
"chr11_1709","chr11",85738958,85788957,1,0.416,3,0.177268542369938
"chr11_1710","chr11",85788958,85838957,1,0.411,1,0.16906203409201
"chr11_1711","chr11",85838958,85888957,1,0.407,5,0.176561787377207
"chr11_1712","chr11",85888958,85938957,1,0.416,9,0.183549198968852
"chr11_1713","chr11",85938958,85988957,1,0.388,8,0.196658643293731
"chr11_1714","chr11",85988958,86038958,1,0.364,12,0.196297870865005
"chr11_1715","chr11",86038959,86088958,1,0.392,2,0.190601410661733
"chr11_1716","chr11",86088959,86138958,1,0.404,3,0.189849782863178
"chr11_1717","chr11",86138959,86188958,1,0.43,0,0.207156738626131
"chr11_1718","chr11",86188959,86238958,1,0.4,0,0.195220719519128
"chr11_1719","chr11",86238959,86288958,1,0.38,13,0.184987857550036
"chr11_1720","chr11",86288959,86338958,1,0.39,4,0.184097788351148
"chr11_1721","chr11",86338959,86388958,1,0.382,6,0.173114066442521
"chr11_1722","chr11",86388959,86438958,1,0.399,13,0.166077665134683
"chr11_1723","chr11",86438959,86488958,1,0.453,10,0.177961714304042
"chr11_1724","chr11",86488959,86538958,1,0.43,2,0.180123988447455
"chr11_1725","chr11",86538959,86588958,1,0.422,2,0.178568630977154
"chr11_1726","chr11",86588959,86638958,1,0.412,0,0.176542057440869
"chr11_1727","chr11",86638959,86688958,1,0.419,3,0.177405124497283
"chr11_1728","chr11",86688959,86738958,1,0.389,0,0.172087323124765
"chr11_1729","chr11",86738959,86788958,1,0.423,0,0.173581675781526
"chr11_1730","chr11",86788959,86838958,0,0.421,5,0.174732245329903
"chr11_1731","chr11",86838959,86888958,1,0.427,1,0.168169144768285
"chr11_1732","chr11",86888959,86938958,1,0.415,1,0.167227176793515
"chr11_1733","chr11",86938959,86988958,1,0.43,7,0.179011716619452
"chr11_1734","chr11",86988959,87038958,1,0.415,2,0.175526689748121
"chr11_1735","chr11",87038959,87088958,1,0.392,2,0.176227839658755
"chr11_1736","chr11",87088959,87138958,1,0.356,1,0.169844642972135
"chr11_1737","chr11",87138959,87188958,1,0.359,2,0.17249458778276
"chr11_1738","chr11",87188959,87238958,1,0.355,1,0.168748490107127
"chr11_1739","chr11",87238959,87288958,1,0.36,0,0.169928806352099
"chr11_1740","chr11",87288959,87338958,1,0.36,9,0.16967961863297
"chr11_1741","chr11",87338959,87388958,1,0.432,0,0.175347652455365
"chr11_1742","chr11",87388959,87438958,1,0.406,0,0.170741332568952
"chr11_1743","chr11",87438959,87488958,1,0.392,0,0.168143512340674
"chr11_1744","chr11",87488959,87539108,1,0.398,0,0.167319287559234
"chr11_1745","chr11",87539109,87589108,1,0.382,0,0.169734110074244
"chr11_1746","chr11",87589109,87639108,1,0.385,0,0.17134211665964
"chr11_1747","chr11",87639109,87689108,1,0.38,0,0.167247322166402
"chr11_1748","chr11",87689109,87739108,1,0.373,0,0.163971306079691
"chr11_1749","chr11",87739109,87789108,1,0.381,0,0.170177980615079
"chr11_1750","chr11",87789109,87839108,1,0.368,0,0.163456723724174
"chr11_1751","chr11",87839109,87889108,1,0.359,0,0.164729423809293
"chr11_1752","chr11",87889109,87939108,1,0.358,0,0.162333548742583
"chr11_1753",NA,NA,NA,0,0.374,0,0.171969611881167
"chr11_1754",NA,NA,NA,0,0.363,0,0.166577872335624
"chr11_1755","chr11",88016833,88066832,1,0.386,0,0.167771227835915
"chr11_1756","chr11",88066833,88116832,1,0.37,1,0.167990732027979
"chr11_1757","chr11",88116833,88166832,1,0.381,1,0.170298476935456
"chr11_1758","chr11",88166833,88216832,1,0.376,2,0.17062984166569
"chr11_1759","chr11",88216833,88266832,1,0.384,0,0.182610109202222
"chr11_1760","chr11",88266833,88316832,1,0.376,6,0.180773627610437
"chr11_1761","chr11",88316833,88366832,1,0.379,4,0.183597076597957
"chr11_1762","chr11",88366833,88416832,1,0.375,0,0.177551805909907
"chr11_1763","chr11",88416833,88466832,1,0.385,2,0.181682373648366
"chr11_1764","chr11",88466833,88516832,1,0.369,1,0.167236031849207
"chr11_1765","chr11",88516833,88566832,1,0.379,1,0.173400670565428
"chr11_1766","chr11",88566833,88616832,1,0.367,4,0.158488113452322
"chr11_1767","chr11",88616833,88666832,1,0.363,1,0.162672888802586
"chr11_1768","chr11",88666833,88716832,1,0.368,0,0.165757401280472
"chr11_1769","chr11",88716833,88766832,1,0.367,0,0.171442754752395
"chr11_1770","chr11",88766833,88816832,1,0.36,0,0.166277954147975
"chr11_1771","chr11",88816833,88866832,1,0.346,1,0.164178464200236
"chr11_1772","chr11",88866833,88916832,0,0.362,0,0.169069551995331
"chr11_1773","chr11",88916833,88966832,0,0.338,0,0.160996857057531
"chr11_1774","chr11",88966833,89016832,0,0.356,2,0.164598377494841
"chr11_1775","chr11",89016833,89066832,0,0.363,3,0.162817522075984
"chr11_1776","chr11",89066833,89116832,0,0.338,0,0.161081327414112
"chr11_1777","chr11",89116833,89166832,0,0.336,0,0.162928114416962
"chr11_1778","chr11",89166833,89216832,1,0.362,2,0.166093316486324
"chr11_1779","chr11",89216833,89266832,1,0.345,1,0.162032678943405
"chr11_1780","chr11",89266833,89316832,0,0.355,2,0.167270156871418
"chr11_1781","chr11",89316833,89366832,0,0.354,7,0.164695784769505
"chr11_1782","chr11",89366833,89416832,0,0.364,4,0.166005687260681
"chr11_1783","chr11",89416833,89466832,1,0.35,7,0.164724685213733
"chr11_1784","chr11",89466833,89516832,1,0.352,6,0.161636205490276
"chr11_1785","chr11",89516833,89566832,1,0.367,1,0.165909606267954
"chr11_1786","chr11",89566833,89616832,0,0.367,1,0.166135425930882
"chr11_1787","chr11",89616833,89666832,0,0.355,4,0.157558122782232
"chr11_1788","chr11",89666833,89716832,0,0.364,17,0.161876559849213
"chr11_1789","chr11",89716833,89766832,0,0.378,1,0.169047747086121
"chr11_1790","chr11",89766833,89816832,0,0.391,8,0.16102156699244
"chr11_1791","chr11",89816833,89866832,0,0.384,14,0.167768828102139
"chr11_1792","chr11",89866833,89916832,0,0.384,10,0.160946522474135
"chr11_1793","chr11",89916833,89966832,0,0.389,10,0.165925448705544
"chr11_1794","chr11",89966833,90016832,0,0.379,20,0.160455699068684
"chr11_1795","chr11",90016833,90066832,0,0.396,8,0.162792762989445
"chr11_1796","chr11",90066833,90116832,0,0.376,1,0.165347814117479
"chr11_1797","chr11",90116833,90166832,1,0.355,11,0.160435159824077
"chr11_1798","chr11",90166833,90216832,1,0.348,17,0.169820516632209
"chr11_1799","chr11",90216833,90266832,1,0.372,2,0.17089226235858
"chr11_1800","chr11",90266833,90316832,1,0.377,0,0.170863894722137
"chr11_1801","chr11",90316833,90366832,1,0.364,0,0.165969471005892
"chr11_1802","chr11",90366833,90416832,1,0.372,0,0.16930779107879
"chr11_1803","chr11",90416833,90466832,1,0.353,0,0.164932360336513
"chr11_1804","chr11",90466833,90516832,1,0.348,1,0.162903629246715
"chr11_1805","chr11",90516833,90566832,1,0.352,2,0.165320303523339
"chr11_1806","chr11",90566833,90616832,1,0.347,0,0.165341533964559
"chr11_1807","chr11",90616833,90666832,1,0.35,0,0.167233770609736
"chr11_1808","chr11",90666833,90716832,1,0.356,1,0.170051967687673
"chr11_1809","chr11",90716833,90766832,1,0.339,0,0.167627937306873
"chr11_1810","chr11",90766833,90816832,1,0.353,1,0.170714494454356
"chr11_1811","chr11",90816833,90866832,1,0.338,3,0.164203519497145
"chr11_1812","chr11",90866833,90916832,1,0.35,0,0.168910619072277
"chr11_1813","chr11",90916833,90966832,1,0.35,0,0.167216785850886
"chr11_1814","chr11",90966833,91016832,1,0.355,0,0.169279505294068
"chr11_1815","chr11",91016833,91066832,1,0.351,0,0.169372655193219
"chr11_1816","chr11",91066833,91116832,1,0.354,0,0.171646318321876
"chr11_1817","chr11",91116833,91166832,1,0.341,0,0.166064317643279
"chr11_1818","chr11",91166833,91216832,1,0.342,0,0.161294929951179
"chr11_1819","chr11",91216833,91266832,1,0.353,0,0.165219207656853
"chr11_1820","chr11",91266833,91316833,1,0.354,0,0.166505751927596
"chr11_1821","chr11",91316834,91366833,1,0.363,0,0.169707453611954
"chr11_1822","chr11",91366834,91416834,1,0.351,0,0.169635039171277
"chr11_1823","chr11",91416835,91466834,1,0.363,0,0.167561556176958
"chr11_1824","chr11",91466835,91516834,1,0.355,0,0.169888436564006
"chr11_1825","chr11",91516835,91566834,1,0.351,0,0.169594850960986
"chr11_1826","chr11",91566835,91616834,1,0.375,0,0.170692674912824
"chr11_1827","chr11",91616835,91666834,1,0.358,0,0.169341083008903
"chr11_1828","chr11",91666835,91716834,1,0.361,0,0.171787298408715
"chr11_1829","chr11",91716835,91766834,1,0.358,0,0.167584703548659
"chr11_1830","chr11",91766835,91816834,1,0.378,0,0.170784810641581
"chr11_1831","chr11",91816835,91866834,1,0.38,0,0.167988127396527
"chr11_1832","chr11",91866835,91916834,1,0.378,0,0.172107219393599
"chr11_1833","chr11",91916835,91966834,1,0.384,0,0.171600356766808
"chr11_1834","chr11",91966835,92016834,1,0.384,0,0.173146985327037
"chr11_1835","chr11",92016835,92066834,1,0.375,0,0.174834288075613
"chr11_1836","chr11",92066835,92116834,1,0.374,0,0.173735476313944
